<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.06.30	22:30:00	3306.02	3307.93	3305.70	3305.77	1461	0	11
2025.06.30	22:45:00	3305.79	3309.39	3305.29	3308.60	1829	0	11
2025.06.30	23:00:00	3308.57	3308.82	3307.19	3307.40	748	0	11
2025.06.30	23:15:00	3307.41	3309.23	3306.76	3306.81	663	0	11
2025.06.30	23:30:00	3306.83	3307.24	3303.71	3304.16	697	0	11
2025.06.30	23:45:00	3304.15	3304.53	3302.34	3302.69	669	0	11
2025.07.01	01:00:00	3304.13	3305.03	3302.39	3304.23	613	0	11
2025.07.01	01:15:00	3304.19	3307.74	3303.98	3307.13	706	0	11
2025.07.01	01:30:00	3307.15	3309.08	3305.95	3308.91	861	0	11
2025.07.01	01:45:00	3308.92	3314.47	3307.57	3311.46	1390	0	11
2025.07.01	02:00:00	3311.47	3312.26	3309.91	3311.96	1089	0	11
2025.07.01	02:15:00	3311.96	3312.19	3308.59	3309.55	990	0	11
2025.07.01	02:30:00	3309.54	3311.15	3308.85	3310.79	760	0	11
2025.07.01	02:45:00	3310.77	3312.54	3310.26	3312.48	733	0	11
2025.07.01	03:00:00	3312.51	3313.21	3309.98	3312.24	1416	0	11
2025.07.01	03:15:00	3312.27	3312.76	3310.44	3310.89	957	0	11
2025.07.01	03:30:00	3310.83	3313.14	3310.83	3311.53	996	0	11
2025.07.01	03:45:00	3311.54	3314.78	3311.30	3314.75	1126	0	11
2025.07.01	04:00:00	3314.70	3319.00	3313.92	3318.85	1768	0	11
2025.07.01	04:15:00	3318.87	3320.89	3318.20	3320.35	1684	0	11
2025.07.01	04:30:00	3320.32	3320.91	3316.14	3319.76	1870	0	11
2025.07.01	04:45:00	3319.77	3320.56	3315.91	3317.83	1577	0	11
2025.07.01	05:00:00	3317.81	3317.97	3315.62	3316.10	1548	0	11
2025.07.01	05:15:00	3316.07	3317.42	3314.48	3316.06	1173	0	11
2025.07.01	05:30:00	3316.08	3319.09	3315.27	3318.10	1681	0	11
2025.07.01	05:45:00	3318.12	3319.45	3316.08	3316.18	1191	0	11
2025.07.01	06:00:00	3316.13	3318.40	3315.79	3317.29	1245	0	11
2025.07.01	06:15:00	3317.34	3322.00	3316.89	3321.13	1340	0	11
2025.07.01	06:30:00	3321.17	3321.78	3318.10	3321.71	1161	0	11
2025.07.01	06:45:00	3321.73	3322.67	3319.99	3321.24	1021	0	11
2025.07.01	07:00:00	3321.21	3322.58	3318.98	3321.56	1138	0	11
2025.07.01	07:15:00	3321.48	3323.08	3321.27	3322.82	969	0	11
2025.07.01	07:30:00	3322.78	3323.02	3322.04	3322.86	780	0	11
2025.07.01	07:45:00	3322.87	3323.08	3322.07	3322.97	751	0	11
2025.07.01	08:00:00	3322.97	3328.69	3322.94	3328.35	1306	0	11
2025.07.01	08:15:00	3328.30	3330.10	3327.77	3329.56	1106	0	11
2025.07.01	08:30:00	3329.58	3332.27	3328.64	3330.10	1775	0	11
2025.07.01	08:45:00	3330.09	3331.40	3328.35	3328.80	1652	0	11
2025.07.01	09:00:00	3328.78	3330.61	3326.76	3327.95	1743	0	12
2025.07.01	09:15:00	3327.99	3329.58	3325.12	3328.21	1654	0	15
2025.07.01	09:30:00	3328.18	3332.65	3327.36	3332.21	1694	0	15
2025.07.01	09:45:00	3332.09	3334.53	3330.68	3331.39	1836	0	15
2025.07.01	10:00:00	3331.43	3337.28	3330.78	3336.32	1851	0	15
2025.07.01	10:15:00	3336.33	3338.83	3335.53	3338.63	1821	0	15
2025.07.01	10:30:00	3338.64	3339.88	3333.51	3337.75	2194	0	15
2025.07.01	10:45:00	3337.70	3339.90	3336.67	3339.55	1645	0	15
2025.07.01	11:00:00	3339.49	3342.09	3337.79	3337.91	1613	0	15
2025.07.01	11:15:00	3337.85	3340.27	3336.90	3339.71	1296	0	15
2025.07.01	11:30:00	3339.72	3342.33	3338.54	3338.89	1431	0	15
2025.07.01	11:45:00	3338.88	3340.61	3337.50	3339.53	1437	0	15
2025.07.01	12:00:00	3339.54	3340.27	3338.19	3340.27	1380	0	15
2025.07.01	12:15:00	3340.25	3344.91	3339.36	3342.89	1709	0	15
2025.07.01	12:30:00	3342.91	3346.07	3342.69	3345.94	1777	0	15
2025.07.01	12:45:00	3345.95	3348.07	3344.88	3345.78	1699	0	15
2025.07.01	13:00:00	3345.75	3348.24	3344.42	3347.39	1494	0	15
2025.07.01	13:15:00	3347.43	3348.62	3346.54	3346.78	1405	0	15
2025.07.01	13:30:00	3346.81	3347.69	3345.27	3347.69	1326	0	15
2025.07.01	13:45:00	3347.63	3349.69	3347.05	3348.68	1516	0	15
2025.07.01	14:00:00	3348.66	3352.32	3348.39	3350.74	1937	0	15
2025.07.01	14:15:00	3350.75	3352.27	3349.06	3351.77	1617	0	15
2025.07.01	14:30:00	3351.78	3353.02	3347.08	3348.59	1724	0	15
2025.07.01	14:45:00	3348.58	3350.79	3348.25	3349.01	1572	0	15
2025.07.01	15:00:00	3349.05	3350.64	3348.32	3350.55	1627	0	15
2025.07.01	15:15:00	3350.56	3357.11	3350.53	3352.17	2047	0	15
2025.07.01	15:30:00	3352.22	3357.88	3350.02	3355.90	2225	0	15
2025.07.01	15:45:00	3355.94	3357.85	3352.24	3354.47	1955	0	15
2025.07.01	16:00:00	3354.61	3355.55	3347.75	3347.75	2219	0	15
2025.07.01	16:15:00	3347.74	3350.24	3346.08	3349.68	1958	0	15
2025.07.01	16:30:00	3349.63	3350.53	3345.64	3347.19	2257	0	15
2025.07.01	16:45:00	3347.13	3352.57	3344.53	3351.19	2279	0	15
2025.07.01	17:00:00	3351.41	3354.41	3347.61	3349.01	2442	0	15
2025.07.01	17:15:00	3349.11	3352.64	3347.49	3351.66	2084	0	15
2025.07.01	17:30:00	3351.68	3352.60	3346.03	3347.24	2116	0	15
2025.07.01	17:45:00	3347.20	3347.51	3343.65	3345.70	2067	0	15
2025.07.01	18:00:00	3345.72	3346.61	3342.29	3342.61	2030	0	15
2025.07.01	18:15:00	3342.56	3343.22	3338.96	3340.50	2155	0	15
2025.07.01	18:30:00	3340.54	3342.63	3339.60	3341.65	1946	0	15
2025.07.01	18:45:00	3341.73	3342.39	3337.01	3340.26	1849	0	15
2025.07.01	19:00:00	3340.27	3342.04	3339.73	3341.36	1642	0	15
2025.07.01	19:15:00	3341.35	3342.28	3337.74	3338.30	1620	0	15
2025.07.01	19:30:00	3338.29	3343.48	3337.66	3343.01	1737	0	15
2025.07.01	19:45:00	3342.97	3343.37	3340.07	3341.78	1642	0	15
2025.07.01	20:00:00	3341.77	3342.21	3339.04	3339.80	1626	0	15
2025.07.01	20:15:00	3339.74	3340.31	3337.00	3337.67	1777	0	15
2025.07.01	20:30:00	3337.65	3338.89	3337.18	3338.60	1377	0	15
2025.07.01	20:45:00	3338.66	3340.86	3338.23	3339.75	1485	0	15
2025.07.01	21:00:00	3339.77	3339.87	3337.58	3338.32	1362	0	15
2025.07.01	21:15:00	3338.31	3338.84	3337.74	3337.98	1347	0	15
2025.07.01	21:30:00	3337.96	3339.10	3337.31	3338.12	1109	0	15
2025.07.01	21:45:00	3338.10	3338.51	3336.88	3337.96	1074	0	15
2025.07.01	22:00:00	3337.98	3339.88	3336.88	3339.24	1380	0	15
2025.07.01	22:15:00	3339.22	3340.08	3337.51	3338.30	1508	0	15
2025.07.01	22:30:00	3338.33	3338.94	3337.29	3337.80	1394	0	15
2025.07.01	22:45:00	3337.87	3338.94	3337.64	3338.03	1860	0	15
2025.07.01	23:00:00	3338.06	3338.55	3336.94	3337.53	553	0	15
2025.07.01	23:15:00	3337.54	3338.65	3336.94	3338.07	617	0	15
2025.07.01	23:30:00	3338.09	3340.36	3338.01	3340.32	571	0	15
2025.07.01	23:45:00	3340.30	3340.30	3338.72	3338.88	556	0	15
2025.07.02	01:00:00	3339.46	3340.85	3336.83	3338.88	959	0	15
2025.07.02	01:15:00	3338.85	3343.38	3338.20	3342.29	850	0	15
2025.07.02	01:30:00	3342.27	3343.78	3341.99	3343.17	1011	0	15
2025.07.02	01:45:00	3343.16	3343.28	3340.94	3341.58	782	0	15
2025.07.02	02:00:00	3341.59	3341.89	3337.20	3339.26	1119	0	15
2025.07.02	02:15:00	3339.17	3340.27	3338.40	3340.21	666	0	15
2025.07.02	02:30:00	3340.23	3341.44	3338.39	3338.75	866	0	15
2025.07.02	02:45:00	3338.74	3339.17	3336.86	3338.11	943	0	15
2025.07.02	03:00:00	3338.14	3344.93	3334.59	3343.32	2000	0	15
2025.07.02	03:15:00	3343.33	3344.34	3337.73	3339.17	1484	0	15
2025.07.02	03:30:00	3339.19	3339.75	3335.97	3336.79	1252	0	15
2025.07.02	03:45:00	3336.68	3339.04	3336.68	3338.99	1396	0	15
2025.07.02	04:00:00	3338.96	3342.93	3335.18	3335.76	2159	0	15
2025.07.02	04:15:00	3335.61	3337.70	3332.26	3335.13	1818	0	15
2025.07.02	04:30:00	3335.20	3335.87	3331.01	3333.30	1654	0	15
2025.07.02	04:45:00	3333.31	3333.57	3331.05	3332.24	1364	0	15
2025.07.02	05:00:00	3332.33	3333.28	3328.75	3330.25	1836	0	15
2025.07.02	05:15:00	3330.24	3331.70	3329.23	3330.90	1377	0	15
2025.07.02	05:30:00	3330.91	3333.98	3330.15	3333.62	1411	0	15
2025.07.02	05:45:00	3333.57	3338.17	3333.55	3336.75	1572	0	15
2025.07.02	06:00:00	3336.78	3338.37	3334.97	3337.72	1405	0	15
2025.07.02	06:15:00	3337.69	3340.45	3336.58	3339.48	1435	0	15
2025.07.02	06:30:00	3339.47	3340.12	3338.54	3339.75	1039	0	15
2025.07.02	06:45:00	3339.76	3342.08	3337.96	3339.96	1360	0	15
2025.07.02	07:00:00	3339.97	3342.03	3339.52	3340.05	1022	0	15
2025.07.02	07:15:00	3340.04	3341.41	3339.71	3340.00	891	0	15
2025.07.02	07:30:00	3339.98	3340.73	3339.82	3340.07	728	0	15
2025.07.02	07:45:00	3340.08	3341.45	3339.65	3340.13	915	0	15
2025.07.02	08:00:00	3340.10	3340.82	3338.27	3340.25	1064	0	15
2025.07.02	08:15:00	3340.23	3343.33	3339.79	3342.90	1303	0	15
2025.07.02	08:30:00	3342.91	3343.89	3336.61	3337.30	1790	0	15
2025.07.02	08:45:00	3337.43	3338.97	3336.91	3338.73	1321	0	15
2025.07.02	09:00:00	3338.75	3339.32	3336.83	3337.28	1358	0	15
2025.07.02	09:15:00	3337.29	3337.71	3333.19	3335.78	1615	0	15
2025.07.02	09:30:00	3335.75	3335.76	3332.19	3333.05	1512	0	15
2025.07.02	09:45:00	3333.06	3333.73	3329.90	3333.42	1622	0	15
2025.07.02	10:00:00	3333.47	3333.47	3328.03	3331.72	1712	0	15
2025.07.02	10:15:00	3331.73	3332.00	3327.62	3330.06	1540	0	15
2025.07.02	10:30:00	3330.11	3331.49	3327.95	3329.90	1567	0	15
2025.07.02	10:45:00	3329.91	3336.77	3329.89	3334.67	1666	0	15
2025.07.02	11:00:00	3334.64	3335.91	3333.05	3335.63	1300	0	15
2025.07.02	11:15:00	3335.66	3337.79	3335.39	3336.74	1331	0	15
2025.07.02	11:30:00	3336.75	3337.95	3335.07	3336.30	1133	0	15
2025.07.02	11:45:00	3336.32	3337.32	3332.96	3333.58	1594	0	15
2025.07.02	12:00:00	3333.54	3336.58	3333.10	3336.41	1328	0	15
2025.07.02	12:15:00	3336.44	3339.40	3336.40	3339.08	1632	0	15
2025.07.02	12:30:00	3339.06	3341.74	3338.00	3339.53	1636	0	15
2025.07.02	12:45:00	3339.54	3342.22	3338.97	3341.69	1133	0	15
2025.07.02	13:00:00	3341.67	3344.59	3341.67	3341.98	1382	0	15
2025.07.02	13:15:00	3341.93	3343.23	3340.64	3343.22	1027	0	15
2025.07.02	13:30:00	3343.19	3345.21	3342.78	3343.74	1056	0	15
2025.07.02	13:45:00	3343.75	3345.70	3343.25	3344.35	1010	0	15
2025.07.02	14:00:00	3344.40	3347.68	3344.13	3344.95	1422	0	15
2025.07.02	14:15:00	3345.01	3345.11	3341.57	3344.01	1366	0	15
2025.07.02	14:30:00	3344.02	3344.94	3341.62	3342.48	1189	0	15
2025.07.02	14:45:00	3342.46	3342.46	3339.80	3342.23	1441	0	15
2025.07.02	15:00:00	3342.25	3343.08	3338.10	3338.23	1539	0	15
2025.07.02	15:15:00	3338.09	3350.48	3337.81	3346.58	2359	0	15
2025.07.02	15:30:00	3346.61	3349.24	3342.96	3347.91	1988	0	15
2025.07.02	15:45:00	3347.90	3351.14	3346.36	3346.67	1851	0	15
2025.07.02	16:00:00	3346.68	3346.68	3342.08	3344.81	2240	0	15
2025.07.02	16:15:00	3344.76	3345.68	3341.43	3344.99	1801	0	15
2025.07.02	16:30:00	3344.98	3345.52	3339.39	3343.87	2239	0	15
2025.07.02	16:45:00	3343.93	3344.10	3335.00	3337.49	2189	0	15
2025.07.02	17:00:00	3337.60	3338.49	3334.38	3334.74	1976	0	15
2025.07.02	17:15:00	3334.77	3339.52	3333.91	3337.88	1944	0	15
2025.07.02	17:30:00	3337.99	3340.65	3337.09	3340.54	1735	0	15
2025.07.02	17:45:00	3340.47	3343.56	3339.11	3343.00	1817	0	15
2025.07.02	18:00:00	3343.01	3343.62	3340.34	3342.55	1751	0	15
2025.07.02	18:15:00	3342.43	3343.30	3338.77	3342.04	1873	0	15
2025.07.02	18:30:00	3342.06	3343.30	3340.25	3341.42	1538	0	15
2025.07.02	18:45:00	3341.41	3343.22	3339.78	3341.01	1621	0	15
2025.07.02	19:00:00	3341.02	3347.23	3340.97	3346.15	1663	0	15
2025.07.02	19:15:00	3346.16	3348.17	3345.71	3345.87	1509	0	15
2025.07.02	19:30:00	3345.86	3348.20	3344.28	3347.35	1428	0	15
2025.07.02	19:45:00	3347.26	3349.05	3346.84	3348.67	1496	0	15
2025.07.02	20:00:00	3348.66	3350.53	3348.11	3348.32	1329	0	15
2025.07.02	20:15:00	3348.33	3349.23	3347.42	3348.97	1247	0	15
2025.07.02	20:30:00	3348.94	3349.72	3347.57	3348.34	1076	0	15
2025.07.02	20:45:00	3348.31	3349.90	3347.57	3349.74	1057	0	15
2025.07.02	21:00:00	3349.76	3351.82	3348.53	3351.57	1186	0	15
2025.07.02	21:15:00	3351.54	3352.67	3351.39	3352.20	1267	0	15
2025.07.02	21:30:00	3352.19	3352.63	3351.49	3351.85	1147	0	15
2025.07.02	21:45:00	3351.86	3355.22	3351.66	3354.98	1300	0	15
2025.07.02	22:00:00	3354.99	3357.35	3354.89	3356.06	1706	0	15
2025.07.02	22:15:00	3356.14	3356.62	3354.64	3356.09	1433	0	15
2025.07.02	22:30:00	3356.10	3356.94	3355.49	3356.74	1423	0	15
2025.07.02	22:45:00	3356.75	3359.49	3356.53	3358.22	1956	0	15
2025.07.02	23:00:00	3358.28	3360.05	3357.52	3358.74	641	0	15
2025.07.02	23:15:00	3358.72	3359.05	3357.76	3358.18	553	0	15
2025.07.02	23:30:00	3358.16	3358.92	3355.60	3355.66	573	0	15
2025.07.02	23:45:00	3355.68	3357.59	3355.68	3356.91	434	0	15
2025.07.03	01:00:00	3358.04	3360.69	3357.62	3360.52	610	0	15
2025.07.03	01:15:00	3360.53	3365.77	3360.41	3364.65	1126	0	15
2025.07.03	01:30:00	3364.66	3365.14	3362.30	3362.74	947	0	15
2025.07.03	01:45:00	3362.70	3363.57	3361.67	3361.97	737	0	15
2025.07.03	02:00:00	3361.98	3362.26	3355.38	3355.50	1472	0	15
2025.07.03	02:15:00	3355.44	3355.67	3348.85	3350.55	1604	0	15
2025.07.03	02:30:00	3350.52	3352.27	3349.09	3350.71	1226	0	15
2025.07.03	02:45:00	3350.76	3351.38	3348.92	3349.34	1103	0	15
2025.07.03	03:00:00	3349.39	3349.85	3344.90	3346.14	1846	0	15
2025.07.03	03:15:00	3346.08	3347.75	3345.04	3346.48	1358	0	15
2025.07.03	03:30:00	3346.50	3346.54	3344.41	3344.68	1071	0	15
2025.07.03	03:45:00	3344.66	3346.27	3343.55	3344.76	1352	0	15
2025.07.03	04:00:00	3344.73	3346.13	3341.94	3345.91	1617	0	15
2025.07.03	04:15:00	3345.90	3347.13	3342.00	3343.50	1460	0	15
2025.07.03	04:30:00	3343.48	3348.21	3342.64	3346.05	1481	0	15
2025.07.03	04:45:00	3346.01	3346.32	3344.06	3346.00	1370	0	15
2025.07.03	05:00:00	3346.05	3349.20	3345.78	3347.67	1456	0	15
2025.07.03	05:15:00	3347.71	3348.27	3346.39	3346.94	889	0	15
2025.07.03	05:30:00	3347.07	3348.95	3346.79	3347.69	1107	0	15
2025.07.03	05:45:00	3347.71	3351.43	3347.46	3351.03	1391	0	15
2025.07.03	06:00:00	3351.11	3351.46	3348.97	3349.25	1125	0	15
2025.07.03	06:15:00	3349.26	3349.35	3345.90	3347.00	1287	0	15
2025.07.03	06:30:00	3347.10	3348.26	3346.77	3347.84	785	0	15
2025.07.03	06:45:00	3347.83	3348.03	3345.54	3347.51	932	0	15
2025.07.03	07:00:00	3347.52	3349.47	3347.45	3348.99	881	0	15
2025.07.03	07:15:00	3348.95	3350.60	3348.95	3349.34	728	0	15
2025.07.03	07:30:00	3349.35	3349.80	3348.79	3349.28	740	0	15
2025.07.03	07:45:00	3349.26	3351.81	3349.02	3350.81	1183	0	15
2025.07.03	08:00:00	3350.77	3352.79	3350.18	3352.74	899	0	15
2025.07.03	08:15:00	3352.70	3354.16	3352.66	3352.81	1043	0	15
